219	3.26667
220	3.68182
221	3.75439
222	4.22059
223	3.5
224	2.94231
225	3.33333
226	3.32
227	3.80172
228	3.2043
229	3.5098
230	2.71429
231	3.28889
232	3.28571
233	3.84173
234	2.80189
235	3.38462
236	3.77419
237	4.03175
238	3.51316
239	2.74684
240	3.57333
241	3.98276
242	2.5
243	3.21739
244	3.06306
245	4.03125
246	2
247	3.7037
248	3.37705
249	3.40741
250	4.45161
251	2.89024
252	3.45455
253	2.36
254	3.24444
255	3.66667
256	3.74468
257	3.84328
258	2.52564
259	2.6
260	2.57895
261	3.5
262	2.63636
263	2.65385
264	3.83721
265	3
266	3.71429
267	3.76613
268	3.96753
269	3.52308
270	3.19388
271	4.34737
272	3.72034
273	3.35484
274	4.056
275	3.76871
276	3.42105
277	3.39286
278	3.33333
279	3.09524
280	3.01266
281	3.57391
282	3.69412
283	3.17241
284	4.33784
285	3.625
286	3.55814
287	3.50593
288	3.10169
289	3.14
290	3.27273
291	3.68
292	3.79412
293	3.0991
294	3.35135
295	4
296	4
297	3.82692
298	3.0303
299	3.62802
300	3.33628
301	4.15441
302	3.74242
303	3.59701
304	3.56818
305	3.98
306	3.41892
307	2.9
308	2.25
309	3.56716
310	3.58065
311	3.25641
312	4.22527
313	1
314	4.16216
315	4.2931
316	3.86207
317	4.38
318	3.15385
319	4.09091
320	3.16304
321	3.09524
322	2.87037
323	3.13433
324	2.59211
325	3.28
326	3.29268
327	3.44444
328	3.15789
329	2.88889
330	3.57143
331	3.43421
332	3.50806
333	3.45161
334	2.66667
335	2.8
336	2.90909
337	2.5814
338	3.42857
339	3.64583
340	3.125
341	2.96875
342	3.23077
343	3.67857
344	3.33333
345	3.67692
346	3.43939
347	3.41667
348	2.86667
349	3.125
350	2.5
351	2.5
352	2
353	3.525
354	3.33333
355	3.30435
356	4.2971
357	2.61538
358	3.42857
359	3.2
360	3.6
361	2.69231
362	2.63636
363	2.44444
364	3.38095
365	3.5
366	3.33333
367	1.86667
368	2.62069
369	2.84
370	3.09091
371	3.5
372	2.88235
373	2.4
374	1.7
375	2.85714
376	1.57143
377	3.75556
378	3.08333
379	3.43636
380	3.72
381	3.65
382	1.75
383	2.78788
384	3.58163
385	2.87179
386	3.52778
387	2.41667
388	3.45455
389	3.6
390	2.76667
391	3.38889
392	3.40426
393	3.66667
394	2.45161
395	2.90323
396	2.75
397	1.88889
398	3.20455
399	2.66667
400	2.86842
401	3.49438
402	3.42453
403	3.79365
404	3.28994
405	2.48
406	2.54545
407	4.40385
408	2.97143
409	3.29213
410	2.88889
411	2.24
412	2.71875
413	3.44444
414	2.66667
415	3.51351
416	3.24324
417	3.61667
418	3.8
419	3.77778
420	3.56667
421	3.11111
422	3.95062
423	1.3
424	3.65957
425	2.61538
426	4.3301
427	4.05263
428	4.04444
429	4.06122
430	3.62295
431	3.74118
432	3.81395
433	3.86207
434	4.0087
435	3.63636
436	1
437	1
438	1
439	1
440	2.42857
441	1
442	3.86517
443	2.68182
444	3.38462
445	2.66667
446	3.72414
447	3.38
448	3.19231
449	2.63889
450	3.56
451	2.82051
452	1.66667
453	2.69231
454	3.33333
455	2.42308
456	1.42857
457	3.14583
458	3.44444
459	2.94444
460	3.58696
461	3.68354
462	4.10256
463	3.66667
464	3.70732
465	3.86957
466	3.96
467	3.2963
468	3.725
469	3.60784
470	3.63107
471	3.04286
472	3.06667
473	4.29412
474	3.89844
475	2.95349
476	3.21429
477	4.11538
478	4.22449
479	4.2
480	3.72414
481	4.09524
482	4.50781
483	4.29412
484	3.80597
485	3.62857
486	4.02857
487	4.17143
488	4.07407
489	4
490	3.72973
491	4
492	4.16667
493	4
494	3.72414
495	4.16832
496	3.76471
497	4.24658
498	4
499	3.8
500	3.61194
501	3.66667
502	3.66667
503	3.80952
504	3.94286
505	3.92857
506	3.80435
507	3.61538
508	3.85965
509	3.98361
510	4.28049
511	4.03226
512	4.35897
513	3.95789
514	4.13187
515	4.02632
516	3.63462
517	3.69565
518	4
519	4.06897
520	3.84483
521	3.64706
522	4.05063
523	3.75
524	3.97436
525	3.79592
526	4.125
527	4.19643
528	3.91667
529	4.06667
530	4
531	3.33333
532	3.83333
533	3.5
534	3.18182
535	3.25
536	3.58824
537	3.375
538	2.7
539	2.64
540	2.82609
541	2.63636
542	3.81818
543	3.23684
544	2.125
545	2.93496
546	3.22222
547	2.375
548	3.65909
549	3.42647
550	2.38889
551	3
552	3.15625
553	2.81967
554	2
555	2.57143
556	2.875
557	3.74359
558	3.30263
559	2.7
560	3.20588
561	3.09524
562	2.4
563	2.11765
564	2.64286
565	3.6375
566	2.84615
567	3.76471
568	2.86486
569	3.19048
570	2.15385
571	2.8125
572	2.84211
573	2.27273
574	2.68
575	2.95238
576	2.09524
577	3.18367
578	2.75
579	3.06667
580	3.45455
581	3.65476
582	3.04545
583	3.37838
584	2.66667
585	2.75
586	3.5
587	3.78095
588	3.84211
589	1.75
590	3.66667
591	3
592	3.25
593	2
594	3.21875
595	3.37705
596	3.08182
597	3
598	1
599	4
600	3.77778
601	3.88889
602	4.40196
603	4.14286
604	3.36842
605	4.03571
606	4.08824
607	3.94444
608	3.66667
609	3.6
610	4.25
611	3.7
612	3.94118
613	3.62069
614	4
615	3.4
616	3.7
617	3.54545
618	3.03125
619	3
620	3.6
621	3.45455
622	2.9
623	3.53846
624	3.2439
625	4.5
626	3.19355
627	3.58824
628	3.44737
629	3.4
630	3.54688
631	4.0625
632	3.93333
633	4.0625
634	2.9
635	3.28889
636	3.33333
637	4.04762
638	3.7
639	3.2973
640	4.38889
641	3.53061
642	2.66667
643	3.94118
644	3.73333
645	4.10526
646	3.91176
647	3.88571
648	3.39286
649	3.55556
650	4.15054
651	3.78431
652	3.83333
653	4.18571
654	4
655	4.05
656	4.33898
657	3.5814
658	4.09375
659	3.80519
660	4.14286
661	3.52632
662	4.05455
663	3.42857
664	2.83636
665	2.5
666	2.33333
667	2
668	1.5
669	3.2381
670	3.54545
671	2.74286
672	3.41667
673	2.8
674	3.80769
675	3.55882
676	3
677	2.71154
678	3.08929
679	2.72222
680	2.69231
681	3.14754
682	2.7037
683	3.87209
684	3.41026
685	3.69231
686	2.26471
687	1.69565
688	3.3
689	3.34783
690	3.5
691	3.63333
692	3.59091
693	4
694	3.125
695	3.08333
696	3.36842
697	3.28571
698	3.69091
699	2.3
700	4.5
701	3.28571
702	3.6
703	3.07692
704	4.06757
705	2.5
706	3.91892
707	3.56522
708	4.24
709	3.58537
710	4
711	3.14815
712	4.03448
713	3.14286
714	3.21951
715	3.13333
716	2.84615
717	3.33333
718	2.53846
719	2.91304
720	3.4
721	3.1
722	3.14286
723	3.47368
724	3
725	2.42857
726	3.56098
727	2.91304
728	3.48889
729	3.6
730	3.29412
731	3.61446
732	3.57143
733	2.61538
734	3.80556
735	3.90909
736	2.85714
737	2.93333
738	3.35897
739	3.21429
740	3.6
741	3.61194
742	2
743	3.42857
744	3.90909
745	3.7973
746	3.53846
747	3.03125
748	3.14286
749	3.96774
750	3.41558
751	3.42105
752	3.75
753	3.375
754	3.21951
755	2.8
756	3
757	1.5
758	1.66667
759	2.47826
760	3.03704
761	3.27869
762	3.45714
763	2.72222
764	3.0625
765	3.16667
766	2
767	2.93103
768	2.34783
769	3.36667
770	2.52632
771	2.77419
772	3
773	2.75
774	3
775	2.33333
776	1
777	3.62791
778	2.21429
779	2.97561
780	3.3
781	2.85714
782	2.875
783	1
784	3.04348
785	3
786	3.125
787	1
788	3.40909
789	3
790	2.57143
791	3.72917
792	3.25
793	3.6
794	2.75
795	2.94444
796	3.16667
797	2.4
798	4
799	3.06667
800	2.83333
801	2.61905
802	2.33333
803	2.6
804	3.46667
805	3.42857
806	3
807	2.73333
808	2.75
809	2.72727
810	3.88889
811	2.77778
812	3.875
813	5
814	3.21569
815	2.66667
816	3.5
817	2.58333
818	2.93333
819	2.6
820	2.72727
821	3.5
822	3.07317
823	2.92593
824	3.02439
825	2.51613
826	2.7037
827	2.33333
828	2.63636
829	1
830	2.34783
831	2.18182
832	3.04762
833	2.5
834	4.33333
835	3.66667
836	3.63636
837	2.66667
838	1
839	2.72
840	2.58824
841	3.125
842	3.26316
843	3.04348
844	3.47872
845	2.95833
846	3.82143
847	3.83333
848	2.7037
849	4
850	3.66667
851	1
852	4
853	3.88889
854	3.75862
855	4.05556
856	3
857	1
858	2.375
859	2.22222
860	3
861	1.5
862	4.09091
863	2.95918
864	3.33333
865	3.4
866	4
867	4.33333
868	2.8
869	2.66667
870	2.45
871	3.23077
872	2.73529
873	2.90909
874	2.62963
875	2.52381
876	2.5
877	2.31579
878	3.26761
879	3.35714
880	2.70588
881	3.125
882	2.85714
883	3.66667
884	2.25
885	3.14815
886	3.66667
887	3.11111
888	3.42857
889	2.26667
890	2.75
891	2.75862
892	2
893	2
894	3.33962
895	3.7619
896	0
897	3.04762
898	4.5
899	3.73913
900	2
901	4
902	2.625
903	3.9
904	3.2
905	3.27273
906	1
907	2.45455
908	4.5
909	1.5
910	0
911	3
912	1
913	2.33333
914	4.33333
915	3
916	3.5
917	2.83333
918	3.81818
919	2.5
920	4.07407
921	3.76471
922	4.2
923	3.46341
924	3.41176
925	2.5098
926	3
927	2.97727
928	2.65
929	2.5
930	1.90323
931	2.47059
932	2.33333
933	3.07895
934	3.6
935	4.1875
936	3.47619
937	2.92308
938	3.66667
939	2.66667
940	2.94444
941	3.6
942	3.6
943	2.86364
944	3.88235
945	3.37931
946	3.71429
947	2.28571
948	3.31429
949	2.61111
950	2.88889
951	3
952	3.58333
953	3.5
954	3.44
955	3.60714
956	1
957	4.2
958	3.52778
959	2.92857
960	3.9
961	3.35714
962	4.38095
963	3.25
964	3.75
965	4.21429
966	3.16667
967	3.85714
968	3.6
969	3.6
970	3.44444
971	3.35714
972	3
973	2.94444
974	3.03846
975	2.14286
976	2.60714
977	2.07143
978	3
979	3.41667
980	1.5
981	2.23077
982	2.375
983	2.69565
984	2.66667
985	2.72727
986	0
987	2.21622
988	2.625
989	3.13333
990	1.88889
991	3
992	3.36667
993	2.66667
994	3.15789
995	2.27273
996	1.81818
997	2.5
998	3
999	3.14286
1000	1.375
1001	1.83333
1002	2.4
1003	3.2
1004	3.88889
1005	3
1006	4.11538
1007	3.66667
1008	3.25806
1009	3.2381
1010	3.25641
1011	3.64151
1012	2.375
1013	3.16667
1014	2.16667
1015	3.5
1016	3.23529
1017	3.11765
1018	3.85714
1019	3.75
1020	4
1021	3.57143
1022	2.53846
1023	3.5
1024	3.2381
1025	2.33333
1026	4
1027	2.98571
1028	1.4
1029	2
1030	2.66667
1031	2.45455
1032	2.94444
1033	2.35714
1034	3.21622
1035	2.53846
1036	1.83333
1037	3.33333
1038	3.95918
1039	2.4375
1040	3.18519
1041	3.08333
1042	3.4
1043	3.21739
1044	3.13333
1045	3.3913
1046	2.91176
1047	2.92308
1048	2.36364
1049	3.35
1050	3.18182
1051	2.16667
1052	3.61538
1053	1.84615
1054	4
1055	3.6
1056	2.53846
1057	3.125
1058	2.72222
1059	2.68421
1060	3.1
1061	4.5
1062	3.625
1063	4
1064	3.52632
1065	2.7
1066	3.31579
1067	2.75
1068	3.33333
1069	3.45455
1070	2.625
1071	1.75
1072	3.7907
1073	3.12195
1074	4.33333
1075	2
1076	3.33333
1077	2.54545
1078	2.52174
1079	4
1080	2.8
1081	2.4
1082	2.5
1083	4
1084	2.14286
1085	3.85714
1086	1.57143
1087	2.16667
1088	2
1089	2.27778
1090	2.82609
1091	2.42857
1092	3
1093	2.66667
1094	2.66667
1095	3
1096	3.18182
1097	3.58333
1098	3.57143
1099	2.5
1100	3.84848
1101	2.16667
1102	3.78571
1103	3
1104	3.33333
1105	3.33333
1106	2.55556
1107	2.4
1108	3.375
1109	2.71429
1110	3.4
1111	3.5
1112	3.07143
1113	3
1114	3.58333
1115	3.28571
1116	3
1117	3.05
1118	3.79412
1119	2.75
1120	3.75
1121	0
1122	3.66667
1123	3.85714
1124	4
1125	3.53333
1126	3
1127	3
1128	3.75
1129	0
1130	3.9
1131	2.57895
1132	3.11765
1133	3.13636
1134	3.19048
1135	3.85714
1136	4
1137	4
1138	2.5
1139	2.18182
1140	3.42857
1141	4.04348
1142	4.4
1143	5
1144	2.33333
1145	2.5
1146	3.91667
1147	3.33333
1148	3.81818
1149	2.5
1150	2
1151	3.61538
1152	3.8
1153	3.16667
1154	2
1155	3
1156	2.46154
1157	4
1158	2.66667
1159	3.64286
1160	3.16667
1161	1.66667
1162	2.33333
1163	2
1164	1.66667
1165	3.16667
1166	2.8
1167	3.07692
1168	4
1169	3.4
1170	3
1171	3.88889
1172	3
1173	2.33333
1174	3.66667
1175	3.33333
1176	1
1177	2.58333
1178	2.16667
1179	2.2
1180	2.42857
1181	2.625
1182	2.54545
1183	2
1184	2.125
1185	4
1186	3.33333
1187	3
1188	5
1189	3.66667
1190	5
1191	3.375
1192	3.85714
1193	4.25
1194	2.83333
1195	0
1196	3.54167
1197	3
1198	3.1
1199	2.75
1200	0
1201	3
1202	4.09091
1203	3.71429
1204	2
1205	2.75
1206	2.15385
1207	3.11111
1208	2.71429
1209	3.14286
1210	3.375
1211	2.75
1212	2.33333
1213	2
1214	1.92857
1215	3
1216	2.90909
1217	3.27778
1218	2.7
1219	3.3125
1220	3.61111
1221	2.73333
1222	3.66667
1223	2.16667
1224	2.42857
1225	3.27778
1226	2
1227	2.44
1228	2.5
1229	2
1230	2.5
1231	2.4
1232	4
1233	1
1234	4
1235	3
1236	3
1237	3
1238	1.9
1239	3
1240	2.5
1241	3
1242	4.5
1243	2.94737
1244	3
1245	2
1246	1.83333
1247	2.90909
1248	2.25
1249	2
1250	4
1251	3.2
1252	2.2
1253	2
1254	2
1255	0
1256	1
1257	2.875
1258	2.33333
1259	3.5
1260	4
1261	3.6
1262	2.88889
1263	3
1264	3.11111
1265	2.83333
1266	3.07143
1267	3
1268	3.33333
1269	1.33333
1270	2.6
1271	2
1272	2.875
1273	1.25
1274	3
1275	4
1276	3.3
1277	3.66667
1278	3.66667
1279	3
1280	3.57143
1281	3
1282	2.66667
1283	2.8
1284	3.25
1285	3.72727
1286	2
1287	3
1288	2.25
1289	1.5
1290	2.8
1291	1
1292	5
1293	3
1294	1.66667
1295	3.5
1296	2
1297	3.6
1298	3.33333
1299	2.33333
1300	4
1301	3.66667
1302	2.14286
1303	4
1304	2.75
1305	5
1306	1.5
1307	1
1308	1
1309	3
1310	4
1311	3
1312	3.375
1313	2.77778
1314	2.88889
1315	2.8
1316	2.5
1317	1.33333
1318	1.75
1319	1
1320	4
1321	2
1322	3
1323	2.33333
1324	0
1325	2.66667
1326	1
1327	4
1328	0
1329	1
1330	2.5
1331	2
1332	2.5
1333	1
1334	2.33333
1335	1.71429
1336	2.5
1337	1.66667
1338	1
1339	1
1340	0
1341	1
1342	1
1343	2.75
1344	1
1345	2.25
1346	2.66667
1347	1
1348	1
1349	2
1350	2
1351	0
1352	2.5
1353	1
1354	2.5
1355	0
1356	3
1357	5
1358	1
1359	1.5
1360	2
1361	1
1362	1
1363	1
1364	0
1365	0
1366	3.66667
1367	3.5
1368	2.33333
1369	2
1370	1.5
1371	3
1372	1
1373	1
1374	3.25
1375	2.2
1376	2.66667
1377	2
1378	2.33333
1379	3
1380	3
1381	0
1382	1.5
1383	1
1384	1
1385	2
1386	1
1387	2.5
1388	1
1389	1
1390	1
1391	1
1392	1.83333
1393	1
1394	1.66667
1395	4
1396	3
1397	5
1398	2.4
1399	2.83333
1400	3.63636
1401	2.33333
1402	2.66667
1403	3.25
1404	3
1405	4
1406	2.33333
1407	1
1408	1.5
1409	2
1410	2.5
1411	2
1412	3.33333
1413	2
1414	2.2
1415	2.33333
1416	3
1417	3.66667
1418	2.125
1419	2
1420	3
1421	2
1422	0
1423	2.33333
1424	2.75
1425	3.66667
1426	3.5
1427	4
1428	0
1429	1
1430	2
1431	1
1432	0
1433	2.25
1434	2.6
1435	2.5
1436	1.75
1437	2.66667
1438	2.8
1439	3
1440	2.57143
1441	2
1442	3.33333
1443	2.27273
1444	4
1445	3.14286
1446	3
1447	0
1448	4.66667
1449	4
1450	3.88889
1451	4
1452	2
1453	2.66667
1454	2
1455	3.75
1456	3
1457	4
1458	3.83333
1459	0
1460	2
1461	3.75
1462	5
1463	3
1464	3
1465	4
1466	0
1467	3.2
1468	3.375
1469	3
1470	2.66667
1471	2
1472	3.83333
1473	2
1474	2.66667
1475	2
1476	2
1477	2.75
1478	2.4
1479	1.66667
1480	2
1481	4
1482	3.6
1483	2
1484	3.5
1485	1
1486	1.5
1487	4
1488	3
1489	3
1490	5
1491	4
1492	1
1493	0
1494	4
1495	1.5
1496	2
1497	4
1498	3.33333
1499	5
1500	1
1501	1.5
1502	2.6
1503	4
1504	4
1505	4
1506	3
1507	2.33333
1508	0
1509	3
1510	3.5
1511	3.5
1512	2
1513	4.5
1514	0
1515	4.5
1516	2.33333
1517	3.14286
1518	3
1519	3
1520	3
1521	2.4
1522	3
1523	4.28571
1524	4
1525	4
1526	2.5
1527	2.5
1528	3
1529	1.5
1530	3
1531	2
1532	4
1533	2.5
1534	3.5
1535	5
1536	4
1537	3
1538	1.5
1539	3.5
1540	3
1541	0
1542	3
1543	0
1544	2
1545	0
1546	2
1547	1
1548	1
1549	3
1550	0
1551	2
1552	1
1553	4
1554	1.5
1555	0
1556	1
1557	3
1558	1
1559	2.33333
1560	1
1561	1
1562	1
1563	0
1564	1
1565	1
1566	0
1567	1
1568	1
1569	1
1570	1
1571	1
1572	0
1573	0
1574	1
1575	1
1576	0
1577	1
1578	1
1579	1
1580	0
1581	1
1582	1
1583	0
1584	2.5
1585	1
1586	1
1587	1
1588	2
1589	1
1590	4.66667
1591	3
1592	4
1593	0
1594	2
1595	2
1596	3
1597	1.66667
1598	5
1599	3
1600	1
1601	3.5
1602	3
1603	0
1604	2.5
1605	0
1606	3
1607	2
1608	1
1609	3
1610	0
1611	5
1612	0
1613	3
1614	4
1615	4
1616	5
1617	0
1618	3
1619	3.25
1620	0
1621	0
1622	4
1623	2
1624	0
1625	0
1626	0
1627	5
1628	3
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	4
1642	0
1643	1
1644	0
1645	0
1646	0
1647	0
1648	3
1649	0
1650	4
1651	0
1652	5
1653	1
1654	2
1655	2
1656	3
1657	0
1658	0
1659	0
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
